file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tk103Protocol.java,org.traccar.protocol.Tk103Protocol$Anonymous2,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tk103Protocol.java,org.traccar.protocol.Tk103Protocol$Anonymous1,anonymous,7,7,0,7,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WatchProtocolEncoder.java,org.traccar.protocol.WatchProtocolEncoder,class,10,12,2,10,35,4,0,32,13,0.6666667,0.0,0.0,6,0,2,1,3,0,6,0,0,0,1,1,0,1,0,0,0,0,3,124,24,2,3,0,0,24,16,23,2,14,3,0,0,0,50,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorMail.java,org.traccar.notificators.NotificatorMail,class,9,9,0,9,3,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,17,0,0,0,1,0,1,0,3,0,3,1,0,0,0,18,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TelicFrameDecoder.java,org.traccar.protocol.TelicFrameDecoder,class,4,4,0,4,6,2,0,8,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,6,3,2,3,3,0,0,0,18,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Dsf22Protocol.java,org.traccar.protocol.Dsf22Protocol$Anonymous2,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/BceProtocolEncoder.java,org.traccar.protocol.BceProtocolEncoder,class,4,4,0,4,5,3,0,14,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22,2,0,1,0,0,0,12,1,1,1,1,0,0,0,24,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Dsf22Protocol.java,org.traccar.protocol.Dsf22Protocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WondexProtocol.java,org.traccar.protocol.WondexProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/GlobalTimer.java,org.traccar.GlobalTimer,class,2,2,0,2,5,1,0,1,1,0.33333334,1.0,1.0,3,2,2,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,17,1,0,2,0,0,0,0,3,0,1,1,0,0,0,8,17,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WondexProtocol.java,org.traccar.protocol.WondexProtocol$Anonymous2,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PortmanProtocol.java,org.traccar.protocol.PortmanProtocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService$ServiceControl,innerclass,3,3,0,3,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13,2,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt30Protocol.java,org.traccar.protocol.Gt30Protocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RfTrackProtocol.java,org.traccar.protocol.RfTrackProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StartekProtocol.java,org.traccar.protocol.StartekProtocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T57FrameDecoder.java,org.traccar.protocol.T57FrameDecoder,class,4,5,1,4,7,2,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,0,0,0,1,13,5,4,3,2,0,0,0,17,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SiwiProtocol.java,org.traccar.protocol.SiwiProtocol$Anonymous1,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gps103Protocol.java,org.traccar.protocol.Gps103Protocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Ardi01Protocol.java,org.traccar.protocol.Ardi01Protocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ThurayaProtocol.java,org.traccar.protocol.ThurayaProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/LacakProtocolDecoder.java,org.traccar.protocol.LacakProtocolDecoder,class,9,10,1,9,10,2,0,26,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,1,0,1,28,1,7,1,7,1,0,0,0,33,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/IntellitracProtocol.java,org.traccar.protocol.IntellitracProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RoboTrackProtocol.java,org.traccar.protocol.RoboTrackProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WialonProtocolEncoder.java,org.traccar.protocol.WialonProtocolEncoder,class,3,5,2,3,6,4,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,4,0,0,0,0,1,0,0,0,11,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Ivt401Protocol.java,org.traccar.protocol.Ivt401Protocol$Anonymous1,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/sms/SnsSmsClient.java,org.traccar.sms.SnsSmsClient$Anonymous1,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tk102Protocol.java,org.traccar.protocol.Tk102Protocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SmartSoleProtocolDecoder.java,org.traccar.protocol.SmartSoleProtocolDecoder,class,7,7,0,7,5,2,0,21,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,30,3,0,2,0,0,16,1,4,0,4,1,0,0,0,33,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EnforaProtocolDecoder.java,org.traccar.protocol.EnforaProtocolDecoder,class,9,11,2,9,10,2,0,30,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,2,1,1,0,0,2,0,1,51,5,2,3,0,0,12,14,15,3,13,3,0,0,0,50,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SabertekFrameDecoder.java,org.traccar.protocol.SabertekFrameDecoder,class,4,5,1,4,3,2,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,8,3,3,3,2,0,0,0,20,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EasyTrackProtocolEncoder.java,org.traccar.protocol.EasyTrackProtocolEncoder,class,4,5,1,4,6,2,0,2,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,4,0,0,0,0,1,0,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/FifotrackProtocol.java,org.traccar.protocol.FifotrackProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocol.java,org.traccar.protocol.NyitechProtocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NdtpV6ProtocolEncoder.java,org.traccar.protocol.NdtpV6ProtocolEncoder,class,4,4,0,4,5,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,3,0,0,0,0,1,0,0,0,11,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocol.java,org.traccar.protocol.CellocatorProtocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UuxProtocolDecoder.java,org.traccar.protocol.UuxProtocolDecoder,class,9,10,1,9,13,2,0,34,8,0.6,0.0,0.0,5,0,1,3,1,0,2,0,0,0,5,5,5,0,0,0,5,0,3,79,7,0,7,0,0,4,26,19,8,17,1,0,0,0,70,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolEncoder.java,org.traccar.protocol.UlbotechProtocolEncoder,class,3,4,1,3,3,3,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,2,0,0,1,0,1,0,0,0,10,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CastelProtocolEncoder.java,org.traccar.protocol.CastelProtocolEncoder,class,5,8,3,5,5,3,0,15,3,0.0,0.0,0.0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,0,13,3,2,3,1,0,0,0,21,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/signature/CryptoManager.java,org.traccar.api.signature.CryptoManager,class,9,11,2,9,8,1,0,23,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,1,0,8,55,2,0,3,0,0,8,11,16,4,12,1,0,0,0,45,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorFrameDecoder.java,org.traccar.protocol.CellocatorFrameDecoder,class,4,5,1,4,11,2,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,38,3,0,0,0,0,0,14,9,6,3,2,0,0,0,28,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UproProtocol.java,org.traccar.protocol.UproProtocol$Anonymous1,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WondexFrameDecoder.java,org.traccar.protocol.WondexFrameDecoder,class,5,5,0,5,5,2,0,9,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,25,4,0,3,0,0,1,4,4,1,4,2,0,0,0,33,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DishaProtocol.java,org.traccar.protocol.DishaProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/VnetProtocolDecoder.java,org.traccar.protocol.VnetProtocolDecoder,class,8,9,1,8,8,2,0,28,0,0.16666667,0.0,0.0,2,0,1,0,1,0,2,0,0,0,3,3,3,0,0,0,3,0,0,49,3,0,4,0,0,0,29,16,11,14,2,0,0,0,49,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EnvotechProtocolDecoder.java,org.traccar.protocol.EnvotechProtocolDecoder,class,9,9,0,9,7,2,0,26,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,46,3,0,1,0,0,27,5,5,2,5,1,0,0,0,37,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrionProtocol.java,org.traccar.protocol.OrionProtocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MiniFinderProtocolEncoder.java,org.traccar.protocol.MiniFinderProtocolEncoder,class,5,6,1,5,21,2,0,7,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,55,19,0,0,0,1,18,4,0,1,0,2,0,0,0,20,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/StorageException.java,org.traccar.storage.StorageException,class,0,1,1,0,3,3,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AisProtocol.java,org.traccar.protocol.AisProtocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RoboTrackProtocolDecoder.java,org.traccar.protocol.RoboTrackProtocolDecoder,class,8,8,0,8,11,2,0,30,0,0.21428572,0.0,0.0,2,0,1,0,1,0,2,0,0,0,7,7,7,0,0,0,7,0,0,64,3,2,7,0,0,0,26,17,7,16,2,0,0,0,59,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Or,innerclass,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/MediaFilter.java,org.traccar.api.MediaFilter,class,19,19,0,19,12,1,0,15,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,46,2,0,6,1,2,2,2,10,0,9,3,0,0,0,38,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerClient.java,org.traccar.TrackerClient$Anonymous2,anonymous,2,2,0,2,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,2,0,0,1,5,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerClient.java,org.traccar.TrackerClient$Anonymous1,anonymous,3,3,0,3,5,1,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2,0,0,0,1,0,1,2,0,0,0,19,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TotemFrameDecoder.java,org.traccar.protocol.TotemFrameDecoder,class,4,4,0,4,6,2,0,8,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,4,0,2,0,0,1,8,3,3,2,1,0,0,0,17,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/BlackKiteProtocolDecoder.java,org.traccar.protocol.BlackKiteProtocolDecoder,class,8,9,1,8,31,2,0,34,1,0.33333334,0.0,0.0,3,0,1,1,1,0,2,0,0,0,15,15,0,15,0,0,15,0,0,124,3,4,5,0,4,0,45,32,18,29,3,0,0,0,89,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/NetworkMessage.java,org.traccar.NetworkMessage,class,0,69,69,0,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/speedlimit/SpeedLimitException.java,org.traccar.speedlimit.SpeedLimitException,class,0,1,1,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/BaseResource.java,org.traccar.api.BaseResource,class,6,12,6,6,2,1,6,2,0,0.6666667,NaN,NaN,1,0,0,0,1,0,1,0,0,0,3,0,0,1,2,0,0,0,0,12,2,0,1,0,0,0,1,1,0,4,1,0,0,0,16,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/StatisticsManager.java,org.traccar.database.StatisticsManager,class,12,16,4,12,19,1,0,51,20,0.7986111,0.0,0.0,9,0,8,1,0,0,8,0,0,7,16,2,0,16,0,0,9,0,11,123,0,1,6,2,0,15,18,29,1,24,4,0,0,1,70,1,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PretraceProtocol.java,org.traccar.protocol.PretraceProtocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RecodaProtocol.java,org.traccar.protocol.RecodaProtocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Dsf22Protocol.java,org.traccar.protocol.Dsf22Protocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Pt215Protocol.java,org.traccar.protocol.Pt215Protocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/LaipacProtocolEncoder.java,org.traccar.protocol.LaipacProtocolEncoder,class,5,7,2,5,6,4,0,7,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,5,1,2,2,1,1,0,0,0,16,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AlematicsProtocol.java,org.traccar.protocol.AlematicsProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/GlobalSatProtocolEncoder.java,org.traccar.protocol.GlobalSatProtocolEncoder,class,3,3,0,3,6,4,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0,0,3,0,4,1,1,1,0,0,0,13,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/ThrottlingFilter.java,org.traccar.web.ThrottlingFilter,class,8,9,1,8,5,2,0,7,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,17,2,0,2,0,1,1,0,2,0,3,1,0,0,0,27,1,0
