file,class,method,variable,usage
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeitrackProtocolEncoder.java,org.traccar.protocol.MeitrackProtocolEncoder,encodeCommand/1[org.traccar.protocol.Command],alternative,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeitrackProtocolEncoder.java,org.traccar.protocol.MeitrackProtocolEncoder,encodeCommand/1[org.traccar.protocol.Command],index,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeitrackProtocolEncoder.java,org.traccar.protocol.MeitrackProtocolEncoder,encodeCommand/1[org.traccar.protocol.Command],attributes,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeitrackProtocolEncoder.java,org.traccar.protocol.MeitrackProtocolEncoder,encodeCommand/1[org.traccar.protocol.Command],command,11
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeitrackProtocolEncoder.java,org.traccar.protocol.MeitrackProtocolEncoder,MeitrackProtocolEncoder/1[org.traccar.Protocol],protocol,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Order.java,org.traccar.model.Order,setFromAddress/1[java.lang.String],fromAddress,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Order.java,org.traccar.model.Order,setUniqueId/1[java.lang.String],uniqueId,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Order.java,org.traccar.model.Order,setToAddress/1[java.lang.String],toAddress,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Order.java,org.traccar.model.Order,setDescription/1[java.lang.String],description,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decodeLocation/2[org.traccar.model.Position,org.traccar.protocol.ByteBuf]",buf,12
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decodeLocation/2[org.traccar.model.Position,org.traccar.protocol.ByteBuf]",dateBuilder,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decodeLocation/2[org.traccar.model.Position,org.traccar.protocol.ByteBuf]",flags,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decodeLocation/2[org.traccar.model.Position,org.traccar.protocol.ByteBuf]",lon,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decodeLocation/2[org.traccar.model.Position,org.traccar.protocol.ByteBuf]",position,7
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decodeLocation/2[org.traccar.model.Position,org.traccar.protocol.ByteBuf]",lat,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,decodeAlarm/1[int],type,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,NyitechProtocolDecoder/1[org.traccar.protocol.Protocol],protocol,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",msg,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",deviceSession,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",channel,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",count,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",length,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",i,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",pid,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",type,9
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",buf,28
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",includeLocation,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",includeObd,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",id,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",position,13
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NyitechProtocolDecoder.java,org.traccar.protocol.NyitechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",remoteAddress,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/UserSecurityContext.java,org.traccar.api.security.UserSecurityContext,isUserInRole/1[java.lang.String],role,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/UserSecurityContext.java,org.traccar.api.security.UserSecurityContext,UserSecurityContext/1[org.traccar.api.security.UserPrincipal],principal,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DingtekFrameDecoder.java,org.traccar.protocol.DingtekFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",buf,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DingtekFrameDecoder.java,org.traccar.protocol.DingtekFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",ctx,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DingtekFrameDecoder.java,org.traccar.protocol.DingtekFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",channel,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DingtekFrameDecoder.java,org.traccar.protocol.DingtekFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",length,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",from,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",positions,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",outputStream,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",to,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",writer,22
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",position,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",deviceId,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,"generate/4[java.io.OutputStream,long,java.util.Date,java.util.Date]",device,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/GpxExportProvider.java,org.traccar.reports.GpxExportProvider,GpxExportProvider/1[org.traccar.reports.Storage],storage,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/network/AcknowledgementHandler.java,org.traccar.handler.network.AcknowledgementHandler$EventHandled,EventHandled/1[java.lang.Object],object,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Pair.java,org.traccar.model.Pair,"Pair/2[K,V]",first,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Pair.java,org.traccar.model.Pair,"Pair/2[K,V]",second,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Pair.java,org.traccar.model.Pair,equals/1[java.lang.Object],pair,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Pair.java,org.traccar.model.Pair,equals/1[java.lang.Object],o,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DmtHttpProtocol.java,org.traccar.protocol.DmtHttpProtocol,DmtHttpProtocol/1[org.traccar.config.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PstFrameEncoder.java,org.traccar.protocol.PstFrameEncoder,"encode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf,org.traccar.protocol.ByteBuf]",msg,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PstFrameEncoder.java,org.traccar.protocol.PstFrameEncoder,"encode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf,org.traccar.protocol.ByteBuf]",b,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PstFrameEncoder.java,org.traccar.protocol.PstFrameEncoder,"encode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf,org.traccar.protocol.ByteBuf]",ctx,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PstFrameEncoder.java,org.traccar.protocol.PstFrameEncoder,"encode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf,org.traccar.protocol.ByteBuf]",out,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SigfoxProtocol.java,org.traccar.protocol.SigfoxProtocol,SigfoxProtocol/1[org.traccar.protocol.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EnvotechProtocol.java,org.traccar.protocol.EnvotechProtocol,EnvotechProtocol/1[org.traccar.config.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",result,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",ext,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",buf,8
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",b,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",ctx,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",channel,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuaShengFrameDecoder.java,org.traccar.protocol.HuaShengFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",index,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,getFormat/1[long],deviceId,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,getFormat/1[long],value,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,parseCoordinate/1[java.lang.String],result,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,parseCoordinate/1[java.lang.String],minutesIndex,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,parseCoordinate/1[java.lang.String],value,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,getDateFormat/1[long],dateFormat,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,getDateFormat/1[long],deviceId,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,getDateFormat/1[long],value,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,decodeAlarm/1[int],event,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,setFormat/1[java.lang.String],format,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",msg,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",dataTags,6
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",data,45
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",deviceSession,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",dateFormat,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",channel,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",i,47
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",type,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",message,8
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",lac,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",parser,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",rfid,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",position,49
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",event,6
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",remoteAddress,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",cid,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,StarLinkProtocolDecoder/1[org.traccar.protocol.Protocol],protocol,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocolDecoder.java,org.traccar.protocol.StarLinkProtocolDecoder,setDateFormat/1[java.lang.String],dateFormat,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",lat1,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",area,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",lat2,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",pointLon,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",lon1,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",lon2,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",pointLat,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",halfP,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",d0,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",d1,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distanceToLine/6[double,double,double,double,double,double]",d2,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distance/4[double,double,double,double]",lat1,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distance/4[double,double,double,double]",lat2,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distance/4[double,double,double,double]",a,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distance/4[double,double,double,double]",dlong,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/DistanceCalculator.java,org.traccar.helper.DistanceCalculator,"distance/4[double,double,double,double]",c,1
