file,class,method,variable,usage
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,decodeVariant/1[org.traccar.protocol.ByteBuf],variant,9
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,decodeVariant/1[org.traccar.protocol.ByteBuf],MSG_LBS_MULTIPLE_3,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,decodeVariant/1[org.traccar.protocol.ByteBuf],MSG_LBS_STATUS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,"sendPhotoRequest/2[org.traccar.protocol.Channel,int]",MSG_X1_PHOTO_DATA,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,"sendPhotoRequest/2[org.traccar.protocol.Channel,int]",photos,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,"decodeStatus/3[org.traccar.model.Position,org.traccar.protocol.ByteBuf,boolean]",variant,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,hasStatus/1[int],MSG_GPS_LBS_STATUS_4,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,hasStatus/1[int],MSG_GPS_LBS_STATUS_3,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,hasStatus/1[int],MSG_GPS_LBS_STATUS_2,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,hasStatus/1[int],MSG_GPS_LBS_STATUS_1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,hasStatus/1[int],MSG_LBS_STATUS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,org.traccar.protocol.Gt06ProtocolDecoder,hasStatus/1[int],MSG_STATUS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/C2stekProtocolDecoder.java,org.traccar.protocol.C2stekProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"detectTrips/3[org.traccar.reports.Device,java.util.Date,java.util.Date]",storage,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"detectTrips/3[org.traccar.reports.Device,java.util.Date,java.util.Date]",config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"detectTrips/3[org.traccar.reports.Device,java.util.Date,java.util.Date]",reportUtils,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"TripsReportProvider/3[org.traccar.reports.Config,org.traccar.reports.common.ReportUtils,org.traccar.reports.Storage]",storage,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"TripsReportProvider/3[org.traccar.reports.Config,org.traccar.reports.common.ReportUtils,org.traccar.reports.Storage]",config,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"TripsReportProvider/3[org.traccar.reports.Config,org.traccar.reports.common.ReportUtils,org.traccar.reports.Storage]",reportUtils,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"getExcel/6[java.io.OutputStream,long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",storage,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"getExcel/6[java.io.OutputStream,long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",reportUtils,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"getExcel/6[java.io.OutputStream,long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/TripsReportProvider.java,org.traccar.reports.TripsReportProvider,"getObjects/5[long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",reportUtils,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/SmtpMailManager.java,org.traccar.mail.SmtpMailManager,getEmailEnabled/0,config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/SmtpMailManager.java,org.traccar.mail.SmtpMailManager,"SmtpMailManager/2[org.traccar.config.Config,org.traccar.database.StatisticsManager]",config,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/SmtpMailManager.java,org.traccar.mail.SmtpMailManager,"SmtpMailManager/2[org.traccar.config.Config,org.traccar.database.StatisticsManager]",statisticsManager,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/SmtpMailManager.java,org.traccar.mail.SmtpMailManager,"sendMessage/4[org.traccar.mail.User,java.lang.String,java.lang.String,org.traccar.mail.MimeBodyPart]",CONTENT_TYPE,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/SmtpMailManager.java,org.traccar.mail.SmtpMailManager,"sendMessage/4[org.traccar.mail.User,java.lang.String,java.lang.String,org.traccar.mail.MimeBodyPart]",config,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/SmtpMailManager.java,org.traccar.mail.SmtpMailManager,"sendMessage/4[org.traccar.mail.User,java.lang.String,java.lang.String,org.traccar.mail.MimeBodyPart]",statisticsManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/YwtProtocolDecoder.java,org.traccar.protocol.YwtProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",DATA_GPS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeText/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.String]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_J1708,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_CANBUS,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_FUEL,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_HARSH_DRIVER,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_GPS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_ODOMETER,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_EVENT,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_STATUS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_OBD2_ALARM,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_LBS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_RFID,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_ADC,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_OBD2,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_VIN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocolDecoder.java,org.traccar.protocol.UlbotechProtocolDecoder,"decodeBinary/3[org.traccar.protocol.Channel,java.net.SocketAddress,org.traccar.protocol.ByteBuf]",DATA_GEOFENCE,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorSms.java,org.traccar.notificators.NotificatorSms,"send/3[org.traccar.model.User,org.traccar.model.Event,org.traccar.model.Position]",notificationFormatter,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorSms.java,org.traccar.notificators.NotificatorSms,"send/3[org.traccar.model.User,org.traccar.model.Event,org.traccar.model.Position]",smsManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorSms.java,org.traccar.notificators.NotificatorSms,"send/3[org.traccar.model.User,org.traccar.model.Event,org.traccar.model.Position]",statisticsManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorSms.java,org.traccar.notificators.NotificatorSms,"NotificatorSms/3[org.traccar.notificators.SmsManager,org.traccar.notificators.NotificationFormatter,org.traccar.notificators.StatisticsManager]",notificationFormatter,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorSms.java,org.traccar.notificators.NotificatorSms,"NotificatorSms/3[org.traccar.notificators.SmsManager,org.traccar.notificators.NotificationFormatter,org.traccar.notificators.StatisticsManager]",smsManager,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorSms.java,org.traccar.notificators.NotificatorSms,"NotificatorSms/3[org.traccar.notificators.SmsManager,org.traccar.notificators.NotificationFormatter,org.traccar.notificators.StatisticsManager]",statisticsManager,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/IntellitracFrameDecoder.java,org.traccar.protocol.IntellitracFrameDecoder,"decode/2[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf]",MESSAGE_MINIMUM_LENGTH,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geolocation/UniversalGeolocationProvider.java,org.traccar.geolocation.UniversalGeolocationProvider,"getLocation/2[org.traccar.model.Network,org.traccar.geolocation.GeolocationProvider.LocationProviderCallback]",client,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geolocation/UniversalGeolocationProvider.java,org.traccar.geolocation.UniversalGeolocationProvider,"getLocation/2[org.traccar.model.Network,org.traccar.geolocation.GeolocationProvider.LocationProviderCallback]",url,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geolocation/UniversalGeolocationProvider.java,org.traccar.geolocation.UniversalGeolocationProvider,"UniversalGeolocationProvider/3[org.traccar.geolocation.Client,java.lang.String,java.lang.String]",client,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geolocation/UniversalGeolocationProvider.java,org.traccar.geolocation.UniversalGeolocationProvider,"UniversalGeolocationProvider/3[org.traccar.geolocation.Client,java.lang.String,java.lang.String]",url,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geofence/GeofenceGeometry.java,org.traccar.geofence.GeofenceGeometry$Coordinate,setLat/1[double],lat,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geofence/GeofenceGeometry.java,org.traccar.geofence.GeofenceGeometry$Coordinate,getLat/0,lat,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geofence/GeofenceGeometry.java,org.traccar.geofence.GeofenceGeometry$Coordinate,getLon/0,lon,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geofence/GeofenceGeometry.java,org.traccar.geofence.GeofenceGeometry$Coordinate,setLon/1[double],lon,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tt8850ProtocolDecoder.java,org.traccar.protocol.Tt8850ProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,isAdmin/1[java.lang.String],adminFilter,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,isAdmin/1[java.lang.String],searchBase,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,isAdmin/1[java.lang.String],LOGGER,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,lookupUser/1[java.lang.String],idAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,lookupUser/1[java.lang.String],searchBase,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,lookupUser/1[java.lang.String],mailAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,lookupUser/1[java.lang.String],LOGGER,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,lookupUser/1[java.lang.String],nameAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,lookupUser/1[java.lang.String],searchFilter,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],servicePassword,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],idAttribute,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],adminFilter,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],searchBase,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],mailAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],url,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],nameAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],searchFilter,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,LdapProvider/1[org.traccar.config.Config],serviceUser,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,initContext/0,servicePassword,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,initContext/0,serviceUser,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,"auth/2[java.lang.String,java.lang.String]",url,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,getUser/1[java.lang.String],idAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,getUser/1[java.lang.String],mailAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,getUser/1[java.lang.String],LOGGER,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/LdapProvider.java,org.traccar.database.LdapProvider,getUser/1[java.lang.String],nameAttribute,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",RECORD_TEXT,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",HEADER_START_SIGN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",RECORD_PING,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",RECORD_FILE,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",RECORD_DATA,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",RECORD_BINARY,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",HEADER_VERSION_1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"sendResponse/3[org.traccar.protocol.Channel,byte,int]",HEADER_VERSION_2,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"sendResponse/3[org.traccar.protocol.Channel,byte,int]",HEADER_VERSION_1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decodePosition/4[org.traccar.protocol.DeviceSession,org.traccar.protocol.ByteBuf,int,java.util.Date]",TAG_LATITUDE,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decodePosition/4[org.traccar.protocol.DeviceSession,org.traccar.protocol.ByteBuf,int,java.util.Date]",TAG_LONGITUDE,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviBinaryProtocolDecoder.java,org.traccar.protocol.ArnaviBinaryProtocolDecoder,"decodePosition/4[org.traccar.protocol.DeviceSession,org.traccar.protocol.ByteBuf,int,java.util.Date]",TAG_COORD_PARAMS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Gt30ProtocolDecoder.java,org.traccar.protocol.Gt30ProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CautelaProtocolDecoder.java,org.traccar.protocol.CautelaProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/session/state/OverspeedState.java,org.traccar.session.state.OverspeedState,setEvent/1[org.traccar.session.state.Event],event,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/session/state/OverspeedState.java,org.traccar.session.state.OverspeedState,isChanged/0,changed,1
